price,src_stops,dest_stops,src_airport_stops,dest_airport_stops,src_duration,dest_duration,src_airport,dest_airport,src_time,dest_time,src_carrier,dest_carrier,sort
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
$1800,1,1,HKG,HKG,24h 35m,25h 15m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,11:55 pm — 1:10 pm +1,Cathay Pacific,Cathay Pacific,quickest
$2230,1,2,HKG,"SYD, DFW",24h 35m,26h 44m,JFK ‐ PER,PER ‐ LGA,10:00 am — 10:35 pm +1,5:15 am — 7:59 pm,Cathay Pacific,Qantas Airways,quickest
$1940,1,1,HKG,HKG,24h 35m,27h 00m,JFK ‐ PER,PER ‐ EWR,10:00 am — 10:35 pm +1,7:10 am — 10:10 pm,Cathay Pacific,Cathay Pacific,quickest
$1871,1,1,HKG,HKG,24h 35m,27h 35m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 10:45 pm,Cathay Pacific,Cathay Pacific,quickest
$2558,2,1,"FRA, SIN",SIN,27h 55m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$8501,2,1,"LHR, SIN",HKG,27h 55m,25h 15m,JFK ‐ PER,PER ‐ JFK,7:55 am — 11:50 pm +1,11:55 pm — 1:10 pm +1,British Airways,Cathay Pacific,quickest
$2435,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2524,1,2,SIN,"SYD, LAX",25h 30m,28h 22m,EWR ‐ PER,PER ‐ JFK,10:25 am — 11:55 pm +1,11:55 pm — 4:17 pm +1,Singapore Airlines,Virgin Australia,quickest
$2468,2,1,"FRA, SIN",SIN,29h 45m,24h 50m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 2:40 pm +2,5:10 pm — 6:00 am +1,Singapore Airlines,Singapore Airlines,quickest
$2787,1,2,HKG,"SIN, FRA",24h 35m,30h 00m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,5:10 pm — 11:10 am +1,Cathay Pacific,Singapore Airlines,quickest
$2709,2,1,"FRA, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,8:55 pm — 12:50 pm +2,7:10 am — 10:10 pm,Singapore Airlines,Cathay Pacific,quickest
$8480,2,1,"LHR, SIN",HKG,27h 55m,27h 00m,JFK ‐ PER,PER ‐ EWR,7:55 am — 11:50 pm +1,7:10 am — 10:10 pm,British Airways,Cathay Pacific,quickest
$2729,2,1,"FRA, SIN",HKG,29h 45m,25h 15m,JFK ‐ PER,PER ‐ JFK,8:55 pm — 2:40 pm +2,11:55 pm — 1:10 pm +1,Singapore Airlines,Cathay Pacific,quickest
$3685,1,1,LHR,LHR,26h 55m,28h 20m,JFK ‐ PER,PER ‐ JFK,9:00 pm — 11:55 am +2,6:45 pm — 11:05 am +1,Multiple Airlines,Multiple Airlines,quickest
$1871,1,1,HKG,HKG,24h 35m,25h 05m,JFK ‐ PER,PER ‐ JFK,10:00 am — 10:35 pm +1,7:10 am — 8:15 pm,Cathay Pacific,Cathay Pacific,quickest
